"","x"
"28803",2.670089
"28804",2.669966
"28805",2.669841
"28806",2.669716
"28807",2.669621
"28808",2.669524
"28809",2.669424
"28810",2.669318
"28811",2.669209
"28812",2.669097
"28813",2.668982
"28814",2.668865
"28815",2.668746
"28816",2.668626
"28817",2.668504
"28818",2.668381
"28819",2.668258
"28820",2.668135
"28821",2.66801
"28822",2.667885
"28823",2.667759
"28824",2.667634
"28825",2.667508
"28826",2.667382
"28827",2.667255
"28828",2.667129
"28829",2.667003
"28830",2.666876
"28831",2.66675
"28832",2.666623
"28833",2.666509
"28834",2.666399
"28835",2.666287
"28836",2.666173
"28837",2.666057
"28838",2.665938
"28839",2.665818
"28840",2.665696
"28841",2.665573
"28842",2.665449
"28843",2.665337
"28844",2.665227
"28845",2.665119
"28846",2.665009
"28847",2.6649
"28848",2.664787
"28849",2.664674
"28850",2.664558
"28851",2.664449
"28852",2.664337
"28853",2.664226
"28854",2.664112
"28855",2.663997
"28856",2.663881
"28857",2.663765
"28858",2.663647
"28859",2.663529
"28860",2.663411
"28861",2.663293
"28862",2.663175
"28863",2.663057
"28864",2.662938
"28865",2.662817
"28866",2.662695
"28867",2.662574
"28868",2.662452
"28869",2.662328
"28870",2.662205
"28871",2.662083
"28872",2.661959
"28873",2.661836
"28874",2.661713
"28875",2.661589
"28876",2.661464
"28877",2.661341
"28878",2.661211
"28879",2.661082
"28880",2.660951
"28881",2.660821
"28882",2.66069
"28883",2.660571
"28884",2.66044
"28885",2.660339
"28886",2.660239
"28887",2.660141
"28888",2.660043
"28889",2.659945
"28890",2.659847
"28891",2.659748
"28892",2.659649
"28893",2.659551
"28894",2.65943
"28895",2.659329
"28896",2.659229
"28897",2.65913
"28898",2.659028
"28899",2.658897
"28900",2.658767
"28901",2.658651
"28902",2.658526
"28903",2.658395
"28904",2.658265
"28905",2.658145
"28906",2.658026
"28907",2.657895
"28908",2.657777
"28909",2.657679
"28910",2.657579
"28911",2.657477
"28912",2.657347
"28913",2.657216
"28914",2.657086
"28915",2.656955
"28916",2.656825
"28917",2.656708
"28918",2.65659
"28919",2.656467
"28920",2.656355
"28921",2.656246
"28922",2.656124
"28923",2.655993
"28924",2.655863
"28925",2.655732
"28926",2.655602
"28927",2.655472
"28928",2.655341
"28929",2.655223
"28930",2.655107
"28931",2.654989
"28932",2.654865
"28933",2.654734
"28934",2.654604
"28935",2.654474
"28936",2.654343
"28937",2.654213
"28938",2.654083
"28939",2.653952
"28940",2.653824
"28941",2.653701
"28942",2.653581
"28943",2.65345
"28944",2.65332
"28945",2.65319
"28946",2.65306
"28947",2.652929
"28948",2.652799
"28949",2.652669
"28950",2.652538
"28951",2.652408
"28952",2.652278
"28953",2.652148
"28954",2.652017
"28955",2.651887
"28956",2.651765
"28957",2.651635
"28958",2.651505
"28959",2.651375
"28960",2.651244
"28961",2.651114
"28962",2.65099
"28963",2.65086
"28964",2.65073
"28965",2.650599
"28966",2.650469
"28967",2.65034
"28968",2.65021
"28969",2.65009
"28970",2.649976
"28971",2.64986
"28972",2.649744
"28973",2.649633
"28974",2.649517
"28975",2.649404
"28976",2.649297
"28977",2.64918
"28978",2.649063
"28979",2.648933
"28980",2.648803
"28981",2.648673
"28982",2.648543
"28983",2.648413
"28984",2.648293
"28985",2.648173
"28986",2.648051
"28987",2.647926
"28988",2.647796
"28989",2.647666
"28990",2.647536
"28991",2.647409
"28992",2.647279
"28993",2.647149
"28994",2.647019
"28995",2.646889
"28996",2.646766
"28997",2.646652
"28998",2.64654
"28999",2.646426
"29000",2.646297
"29001",2.646169
"29002",2.646041
"29003",2.645914
"29004",2.645786
"29005",2.645659
"29006",2.645531
"29007",2.645404
"29008",2.645276
"29009",2.645149
"29010",2.645021
"29011",2.644893
"29012",2.644764
"29013",2.644635
"29014",2.644506
"29015",2.644379
"29016",2.644251
"29017",2.644124
"29018",2.643997
"29019",2.64387
"29020",2.643742
"29021",2.643614
"29022",2.643486
"29023",2.643358
"29024",2.643231
"29025",2.643104
"29026",2.642976
"29027",2.642849
"29028",2.642722
"29029",2.642595
"29030",2.642467
"29031",2.642341
"29032",2.642214
"29033",2.642087
"29034",2.64196
"29035",2.641833
"29036",2.641706
"29037",2.644837
"29038",2.647855
"29039",2.65076
"29040",2.653554
"29041",2.656235
"29042",2.658803
"29043",2.661259
"29044",2.663602
"29045",2.665833
"29046",2.667952
"29047",2.669959
"29048",2.671853
"29049",2.673635
"29050",2.675304
"29051",2.676861
"29052",2.678306
"29053",2.679639
"29054",2.680859
"29055",2.681967
"29056",2.682963
"29057",2.683846
"29058",2.684617
"29059",2.685275
"29060",2.685822
"29061",2.686255
"29062",2.686577
"29063",2.686786
"29064",2.686883
"29065",2.686868
"29066",2.686741
"29067",2.686614
"29068",2.686487
"29069",2.68636
"29070",2.686233
"29071",2.686105
"29072",2.685978
"29073",2.685851
"29074",2.685724
"29075",2.685597
"29076",2.68547
"29077",2.685344
"29078",2.685217
"29079",2.68509
"29080",2.684963
"29081",2.684837
"29082",2.68471
"29083",2.684583
"29084",2.684456
"29085",2.684329
"29086",2.684203
"29087",2.684076
"29088",2.683949
"29089",2.683822
"29090",2.683695
"29091",2.683567
"29092",2.68344
"29093",2.683313
"29094",2.683186
"29095",2.683059
"29096",2.682931
"29097",2.682804
"29098",2.682677
"29099",2.68255
"29100",2.682422
"29101",2.682295
"29102",2.682168
"29103",2.682041
"29104",2.681914
"29105",2.681787
"29106",2.68166
"29107",2.681533
"29108",2.681406
"29109",2.681279
"29110",2.681152
"29111",2.681025
"29112",2.680898
"29113",2.680771
"29114",2.680644
"29115",2.680517
"29116",2.680394
"29117",2.680269
"29118",2.680143
"29119",2.680015
"29120",2.679886
"29121",2.679758
"29122",2.679643
"29123",2.679527
"29124",2.679406
"29125",2.679284
"29126",2.679161
"29127",2.679037
"29128",2.678917
"29129",2.678796
"29130",2.678673
"29131",2.678549
"29132",2.678423
"29133",2.678296
"29134",2.678169
"29135",2.678041
"29136",2.677914
"29137",2.677786
"29138",2.677658
"29139",2.67753
"29140",2.677402
"29141",2.677274
"29142",2.677145
"29143",2.677016
"29144",2.676887
"29145",2.676758
"29146",2.676629
"29147",2.6765
"29148",2.676371
"29149",2.676243
"29150",2.676113
"29151",2.675984
"29152",2.675855
"29153",2.675725
"29154",2.675594
"29155",2.675463
"29156",2.675332
"29157",2.675201
"29158",2.675069
"29159",2.674938
"29160",2.674807
"29161",2.674675
"29162",2.674544
"29163",2.674413
"29164",2.674281
"29165",2.67415
"29166",2.674019
"29167",2.673887
"29168",2.673756
"29169",2.673625
"29170",2.673493
"29171",2.673362
"29172",2.673231
"29173",2.6731
"29174",2.672968
"29175",2.672837
"29176",2.672706
"29177",2.672575
"29178",2.672443
"29179",2.672312
"29180",2.672181
"29181",2.67205
"29182",2.671918
"29183",2.671787
"29184",2.671656
"29185",2.671525
"29186",2.671394
"29187",2.671262
"29188",2.671131
"29189",2.671
"29190",2.670869
"29191",2.670739
"29192",2.670608
"29193",2.670478
"29194",2.670347
"29195",2.670216
"29196",2.670085
"29197",2.669954
"29198",2.669823
"29199",2.669692
"29200",2.66956
"29201",2.669429
"29202",2.669298
"29203",2.669167
"29204",2.669036
"29205",2.668905
"29206",2.668774
"29207",2.668643
"29208",2.668512
"29209",2.668386
"29210",2.668258
"29211",2.668129
"29212",2.667998
"29213",2.667871
"29214",2.667745
"29215",2.667618
"29216",2.66749
"29217",2.667361
"29218",2.667231
"29219",2.6671
"29220",2.666969
"29221",2.666839
"29222",2.66671
"29223",2.666582
"29224",2.666453
"29225",2.666325
"29226",2.666196
"29227",2.666067
"29228",2.665938
"29229",2.665809
"29230",2.66568
"29231",2.665549
"29232",2.665419
"29233",2.665288
"29234",2.665158
"29235",2.665028
"29236",2.664897
"29237",2.664767
"29238",2.664636
"29239",2.664505
"29240",2.664374
"29241",2.664244
"29242",2.664121
"29243",2.663996
"29244",2.66387
"29245",2.663744
"29246",2.663618
"29247",2.663492
"29248",2.663367
"29249",2.66324
"29250",2.663111
"29251",2.662999
"29252",2.662899
"29253",2.662799
"29254",2.662687
"29255",2.662588
"29256",2.662488
"29257",2.662389
"29258",2.66229
"29259",2.662184
"29260",2.662054
"29261",2.661923
"29262",2.661815
"29263",2.661713
"29264",2.661612
"29265",2.661511
"29266",2.66141
"29267",2.661307
"29268",2.661203
"29269",2.661084
"29270",2.660954
"29271",2.660823
"29272",2.6607
"29273",2.660574
"29274",2.660444
"29275",2.660313
"29276",2.660189
"29277",2.660068
"29278",2.65995
"29279",2.659819
"29280",2.659688
"29281",2.659564
"29282",2.659449
"29283",2.659329
"29284",2.659198
"29285",2.659068
"29286",2.658937
"29287",2.658807
"29288",2.658676
"29289",2.658545
"29290",2.658415
"29291",2.658284
"29292",2.658154
"29293",2.658023
"29294",2.657893
"29295",2.657762
"29296",2.657632
"29297",2.657501
"29298",2.657371
"29299",2.65724
"29300",2.65711
"29301",2.656979
"29302",2.656849
"29303",2.656718
"29304",2.656588
"29305",2.656457
"29306",2.656327
"29307",2.656196
"29308",2.656066
"29309",2.655936
"29310",2.655805
"29311",2.655675
"29312",2.655544
"29313",2.655414
"29314",2.655283
"29315",2.655153
"29316",2.655023
"29317",2.654892
"29318",2.654762
"29319",2.654632
"29320",2.654501
"29321",2.654371
"29322",2.654241
"29323",2.65411
"29324",2.65398
"29325",2.65385
"29326",2.653719
"29327",2.653589
"29328",2.653459
"29329",2.653328
"29330",2.653198
"29331",2.653068
"29332",2.652937
"29333",2.652807
"29334",2.652677
"29335",2.652547
"29336",2.652416
"29337",2.652286
"29338",2.652156
"29339",2.652029
"29340",2.651899
"29341",2.651769
"29342",2.651639
"29343",2.651508
"29344",2.651378
"29345",2.651248
"29346",2.651118
"29347",2.65099
"29348",2.650863
"29349",2.650738
"29350",2.65061
"29351",2.650483
"29352",2.650353
"29353",2.650223
"29354",2.650092
"29355",2.649962
"29356",2.649832
"29357",2.649702
"29358",2.649572
"29359",2.649442
"29360",2.649312
"29361",2.649182
"29362",2.649052
"29363",2.648921
"29364",2.648791
"29365",2.648661
"29366",2.648531
"29367",2.648401
"29368",2.648271
"29369",2.648141
"29370",2.648011
"29371",2.647881
"29372",2.647751
"29373",2.647629
"29374",2.647503
"29375",2.647389
"29376",2.647275
"29377",2.647168
"29378",2.647064
"29379",2.646963
"29380",2.646865
"29381",2.646768
"29382",2.646662
"29383",2.646566
"29384",2.646474
"29385",2.646384
"29386",2.646287
"29387",2.646194
"29388",2.646071
"29389",2.645983
"29390",2.645897
"29391",2.645814
"29392",2.645729
"29393",2.645646
"29394",2.645564
"29395",2.645446
"29396",2.645322
"29397",2.645192
"29398",2.645089
"29399",2.644975
"29400",2.644849
"29401",2.644722
"29402",2.646683
"29403",2.648571
"29404",2.650388
"29405",2.652133
"29406",2.653805
"29407",2.655406
"29408",2.656934
"29409",2.65839
"29410",2.659774
"29411",2.661087
"29412",2.662327
"29413",2.663494
"29414",2.664589
"29415",2.665613
"29416",2.666565
"29417",2.667446
"29418",2.668254
"29419",2.668987
"29420",2.66965
"29421",2.670242
"29422",2.670763
"29423",2.671211
"29424",2.671588
"29425",2.671892
"29426",2.672124
"29427",2.672285
"29428",2.672374
"29429",2.67239
"29430",2.672335
"29431",2.672208
"29432",2.672081
"29433",2.671954
"29434",2.671828
"29435",2.671701
"29436",2.671575
"29437",2.671448
"29438",2.671321
"29439",2.671195
"29440",2.671069
"29441",2.670942
"29442",2.670815
"29443",2.670689
"29444",2.670563
"29445",2.670437
"29446",2.670311
"29447",2.670185
"29448",2.67006
"29449",2.669934
"29450",2.669808
"29451",2.669682
"29452",2.669557
"29453",2.669431
"29454",2.669306
"29455",2.669181
"29456",2.669055
"29457",2.668977
"29458",2.668898
"29459",2.668808
"29460",2.66871
"29461",2.668606
"29462",2.668498
"29463",2.668399
"29464",2.668294
"29465",2.668183
"29466",2.668068
"29467",2.667953
"29468",2.667841
"29469",2.667725
"29470",2.667608
"29471",2.667488
"29472",2.667364
"29473",2.667239
"29474",2.667114
"29475",2.666988
"29476",2.666863
"29477",2.666738
"29478",2.666612
"29479",2.666488
"29480",2.666362
"29481",2.666237
"29482",2.666112
"29483",2.665987
"29484",2.665862
"29485",2.665737
"29486",2.665613
"29487",2.665488
"29488",2.665362
"29489",2.665237
"29490",2.665112
"29491",2.664987
"29492",2.664863
"29493",2.664738
"29494",2.664613
"29495",2.664488
"29496",2.664363
"29497",2.664238
"29498",2.664113
"29499",2.663988
"29500",2.663863
"29501",2.663738
"29502",2.663613
"29503",2.663488
"29504",2.663363
"29505",2.663239
"29506",2.663114
"29507",2.66299
"29508",2.662865
"29509",2.662741
"29510",2.662616
"29511",2.662491
"29512",2.662366
"29513",2.662241
"29514",2.662116
"29515",2.661991
"29516",2.661927
"29517",2.661855
"29518",2.661784
"29519",2.661711
"29520",2.661634
"29521",2.661551
"29522",2.661461
"29523",2.661364
"29524",2.661259
"29525",2.661148
"29526",2.661032
"29527",2.660919
"29528",2.660804
"29529",2.660689
"29530",2.660572
"29531",2.660454
"29532",2.660335
"29533",2.660214
"29534",2.660092
"29535",2.659969
"29536",2.659844
"29537",2.659736
"29538",2.659626
"29539",2.659513
"29540",2.659404
"29541",2.659291
"29542",2.659175
"29543",2.659057
"29544",2.658939
"29545",2.658818
"29546",2.658695
"29547",2.658572
"29548",2.658448
"29549",2.658324
"29550",2.658199
"29551",2.658073
"29552",2.657947
"29553",2.657821
"29554",2.657696
"29555",2.65757
"29556",2.657444
"29557",2.657318
"29558",2.657192
"29559",2.657066
"29560",2.65694
"29561",2.656814
"29562",2.656687
"29563",2.656561
"29564",2.656433
"29565",2.656306
"29566",2.65618
"29567",2.656053
"29568",2.655927
"29569",2.655801
"29570",2.655674
"29571",2.655548
"29572",2.655421
"29573",2.655322
"29574",2.655221
"29575",2.655119
"29576",2.655017
"29577",2.654914
"29578",2.654811
"29579",2.654705
"29580",2.654598
"29581",2.654487
"29582",2.654376
"29583",2.654264
"29584",2.654151
"29585",2.654037
"29586",2.653922
"29587",2.653807
"29588",2.653692
"29589",2.653578
"29590",2.653463
"29591",2.653364
"29592",2.653266
"29593",2.653167
"29594",2.653068
"29595",2.652969
"29596",2.652868
"29597",2.652769
"29598",2.652669
"29599",2.652564
"29600",2.652449
"29601",2.652349
"29602",2.652247
"29603",2.652149
"29604",2.652053
"29605",2.651956
"29606",2.65186
"29607",2.651763
"29608",2.651659
"29609",2.651555
"29610",2.651451
"29611",2.651348
"29612",2.651243
"29613",2.651139
"29614",2.651035
"29615",2.65093
"29616",2.650825
"29617",2.650716
"29618",2.65061
"29619",2.650504
"29620",2.650398
"29621",2.65029
"29622",2.650183
"29623",2.650076
"29624",2.649968
"29625",2.649861
"29626",2.649742
"29627",2.649632
"29628",2.649506
"29629",2.649376
"29630",2.649246
"29631",2.649123
"29632",2.649008
"29633",2.648891
"29634",2.648774
"29635",2.648646
"29636",2.648535
"29637",2.648422
"29638",2.648304
"29639",2.648174
"29640",2.648044
"29641",2.647914
"29642",2.647784
"29643",2.647657
"29644",2.647531
"29645",2.647401
"29646",2.647271
"29647",2.647141
"29648",2.647011
"29649",2.646881
"29650",2.646753
"29651",2.646623
"29652",2.646493
"29653",2.646363
"29654",2.646234
"29655",2.646104
"29656",2.645987
"29657",2.645857
"29658",2.645727
"29659",2.645597
"29660",2.645467
"29661",2.645338
"29662",2.645208
"29663",2.645078
"29664",2.644948
"29665",2.644818
"29666",2.644688
"29667",2.644558
"29668",2.644428
"29669",2.644298
"29670",2.644169
"29671",2.644039
"29672",2.643912
"29673",2.643783
"29674",2.643653
"29675",2.643524
"29676",2.643397
"29677",2.643271
"29678",2.643149
"29679",2.643038
"29680",2.642927
"29681",2.642814
"29682",2.642707
"29683",2.642577
"29684",2.642447
"29685",2.64232
"29686",2.64219
"29687",2.64206
"29688",2.641931
"29689",2.641812
"29690",2.64169
"29691",2.641571
"29692",2.641461
"29693",2.641344
"29694",2.641234
"29695",2.641126
"29696",2.641018
"29697",2.64091
"29698",2.640802
"29699",2.640696
"29700",2.640584
"29701",2.640455
"29702",2.640325
"29703",2.640195
"29704",2.640066
"29705",2.639936
"29706",2.639806
"29707",2.639677
"29708",2.639547
"29709",2.639417
"29710",2.639288
"29711",2.639158
"29712",2.639035
"29713",2.638906
"29714",2.638776
"29715",2.638647
"29716",2.638517
"29717",2.638388
"29718",2.638258
"29719",2.638128
"29720",2.637999
"29721",2.63787
"29722",2.637741
"29723",2.637621
"29724",2.637507
"29725",2.637378
"29726",2.637248
"29727",2.637119
"29728",2.636989
"29729",2.63686
"29730",2.63673
"29731",2.636601
"29732",2.636481
"29733",2.636371
"29734",2.636251
"29735",2.636135
"29736",2.636025
"29737",2.635922
"29738",2.635821
"29739",2.635722
"29740",2.635624
"29741",2.635514
"29742",2.635394
"29743",2.635287
"29744",2.635189
"29745",2.635093
"29746",2.634998
"29747",2.634909
"29748",2.634814
"29749",2.634727
"29750",2.63464
"29751",2.634556
"29752",2.63446
"29753",2.634371
"29754",2.634282
"29755",2.634194
"29756",2.634103
"29757",2.633996
"29758",2.633882
"29759",2.633752
"29760",2.633641
"29761",2.633547
"29762",2.633459
"29763",2.633373
"29764",2.633286
"29765",2.633202
"29766",2.633118
"29767",2.633031
"29768",2.637487
"29769",2.641788
"29770",2.645931
"29771",2.649914
"29772",2.653744
"29773",2.657398
"29774",2.660898
"29775",2.664243
"29776",2.66743
"29777",2.670475
"29778",2.673373
"29779",2.676117
"29780",2.678705
"29781",2.681147
"29782",2.683429
"29783",2.685556
"29784",2.687526
"29785",2.689341
"29786",2.691
"29787",2.692503
"29788",2.69385
"29789",2.695043
"29790",2.696077
"29791",2.696911
"29792",2.697561
"29793",2.698105
"29794",2.698516
"29795",2.698771
"29796",2.69887
"29797",2.698815
"29798",2.698758
"29799",2.698702
"29800",2.698648
"29801",2.698595
"29802",2.69854
"29803",2.698484
"29804",2.698424
"29805",2.698369
"29806",2.698311
"29807",2.698246
"29808",2.69818
"29809",2.698103
"29810",2.698015
"29811",2.697919
"29812",2.697817
"29813",2.697706
"29814",2.697593
"29815",2.697478
"29816",2.697361
"29817",2.69724
"29818",2.697117
"29819",2.696992
"29820",2.696866
"29821",2.696739
"29822",2.696611
"29823",2.696484
"29824",2.696357
"29825",2.696229
"29826",2.696102
"29827",2.695975
"29828",2.695847
"29829",2.69572
"29830",2.695593
"29831",2.695466
"29832",2.69534
"29833",2.695213
"29834",2.695086
"29835",2.694959
"29836",2.694832
"29837",2.694704
"29838",2.694576
"29839",2.694449
"29840",2.694322
"29841",2.694195
"29842",2.694068
"29843",2.693942
"29844",2.693815
"29845",2.693687
"29846",2.69356
"29847",2.693432
"29848",2.693305
"29849",2.693177
"29850",2.69305
"29851",2.692922
"29852",2.692794
"29853",2.692667
"29854",2.692539
"29855",2.692411
"29856",2.692283
"29857",2.692155
"29858",2.692027
"29859",2.691899
"29860",2.691772
"29861",2.691644
"29862",2.691516
"29863",2.691388
"29864",2.69126
"29865",2.691131
"29866",2.691002
"29867",2.690872
"29868",2.690743
"29869",2.690614
"29870",2.690484
"29871",2.690355
"29872",2.690225
"29873",2.690095
"29874",2.689964
"29875",2.689834
"29876",2.689704
"29877",2.689573
"29878",2.689441
"29879",2.689309
"29880",2.689178
"29881",2.689047
"29882",2.688916
"29883",2.688786
"29884",2.688654
"29885",2.688522
"29886",2.68839
"29887",2.688258
"29888",2.688126
"29889",2.687994
"29890",2.687862
"29891",2.68773
"29892",2.687598
"29893",2.687466
"29894",2.687334
"29895",2.687202
"29896",2.68707
"29897",2.686938
"29898",2.686806
"29899",2.686674
"29900",2.686542
"29901",2.68641
"29902",2.686278
"29903",2.686146
"29904",2.686014
"29905",2.685882
"29906",2.68575
"29907",2.685619
"29908",2.685487
"29909",2.685355
"29910",2.685223
"29911",2.685091
"29912",2.684959
"29913",2.684827
"29914",2.684696
"29915",2.684564
"29916",2.684432
"29917",2.6843
"29918",2.684168
"29919",2.684036
"29920",2.683905
"29921",2.683773
"29922",2.683641
"29923",2.683509
"29924",2.683377
"29925",2.683246
"29926",2.683114
"29927",2.682982
"29928",2.68285
"29929",2.682719
"29930",2.682587
"29931",2.682455
"29932",2.682323
"29933",2.6822
"29934",2.682075
"29935",2.681949
"29936",2.681821
"29937",2.681692
"29938",2.681562
"29939",2.681432
"29940",2.681302
"29941",2.681171
"29942",2.68104
"29943",2.680908
"29944",2.680776
"29945",2.680645
"29946",2.680514
"29947",2.680382
"29948",2.680251
"29949",2.680125
"29950",2.680004
"29951",2.679882
"29952",2.67976
"29953",2.679637
"29954",2.679506
"29955",2.679392
"29956",2.679281
"29957",2.679171
"29958",2.679059
"29959",2.678947
"29960",2.678834
"29961",2.678721
"29962",2.678607
"29963",2.678492
"29964",2.678377
"29965",2.678245
"29966",2.678116
"29967",2.678003
"29968",2.677889
"29969",2.677775
"29970",2.67766
"29971",2.677546
"29972",2.67743
"29973",2.677311
"29974",2.677192
"29975",2.677072
"29976",2.676952
"29977",2.676832
"29978",2.676711
"29979",2.676588
"29980",2.676467
"29981",2.676346
"29982",2.676225
"29983",2.676093
"29984",2.675962
"29985",2.67583
"29986",2.675699
"29987",2.675568
"29988",2.675436
"29989",2.675315
"29990",2.675189
"29991",2.675057
"29992",2.674926
"29993",2.674795
"29994",2.674663
"29995",2.674532
"29996",2.674401
"29997",2.674269
"29998",2.674138
"29999",2.674007
"30000",2.673875
"30001",2.673744
"30002",2.673613
"30003",2.673481
"30004",2.673351
"30005",2.673221
"30006",2.67309
"30007",2.672959
"30008",2.672827
"30009",2.672696
"30010",2.672565
"30011",2.672436
"30012",2.672307
"30013",2.672176
"30014",2.672044
"30015",2.671913
"30016",2.671782
"30017",2.671651
"30018",2.67152
"30019",2.671388
"30020",2.671257
"30021",2.671126
"30022",2.670995
"30023",2.670864
"30024",2.670733
"30025",2.670601
"30026",2.67047
"30027",2.670339
"30028",2.670218
"30029",2.670091
"30030",2.669961
"30031",2.669842
"30032",2.669725
"30033",2.669598
"30034",2.669469
"30035",2.669341
"30036",2.66921
"30037",2.669082
"30038",2.668961
"30039",2.668841
"30040",2.66871
"30041",2.668579
"30042",2.668448
"30043",2.668317
"30044",2.668186
"30045",2.668055
"30046",2.667924
"30047",2.667793
"30048",2.667662
"30049",2.667531
"30050",2.6674
"30051",2.667269
"30052",2.667138
"30053",2.667007
"30054",2.666876
"30055",2.666745
"30056",2.666614
"30057",2.666483
"30058",2.666352
"30059",2.666221
"30060",2.66609
"30061",2.665959
"30062",2.665828
"30063",2.665697
"30064",2.665567
"30065",2.665436
"30066",2.665305
"30067",2.665174
"30068",2.665043
"30069",2.664912
"30070",2.664781
"30071",2.664668
"30072",2.664557
"30073",2.664451
"30074",2.664345
"30075",2.664239
"30076",2.664134
"30077",2.66403
"30078",2.663931
"30079",2.663833
"30080",2.663734
"30081",2.663621
"30082",2.663504
"30083",2.663398
"30084",2.663288
"30085",2.663157
"30086",2.663026
"30087",2.662896
"30088",2.662765
"30089",2.662636
"30090",2.66251
"30091",2.662402
"30092",2.662296
"30093",2.662192
"30094",2.662088
"30095",2.661985
"30096",2.661883
"30097",2.661787
"30098",2.66169
"30099",2.661601
"30100",2.661512
"30101",2.661423
"30102",2.661322
"30103",2.661191
"30104",2.66106
"30105",2.66093
"30106",2.660816
"30107",2.660696
"30108",2.66058
"30109",2.660474
"30110",2.660358
"30111",2.660237
"30112",2.660118
"30113",2.660003
"30114",2.659893
"30115",2.659799
"30116",2.659712
"30117",2.659627
"30118",2.659541
"30119",2.659446
"30120",2.659348
"30121",2.659234
"30122",2.659104
"30123",2.658973
"30124",2.658842
"30125",2.658712
"30126",2.658581
"30127",2.658451
"30128",2.65832
"30129",2.65819
"30130",2.658059
"30131",2.657939
"30132",2.657832
"30133",2.664355
"30134",2.670647
"30135",2.67672
"30136",2.68257
"30137",2.688193
"30138",2.693592
"30139",2.698748
"30140",2.703642
"30141",2.708308
"30142",2.712786
"30143",2.717046
"30144",2.721091
"30145",2.724841
"30146",2.728363
"30147",2.731657
"30148",2.734722
"30149",2.737558
"30150",2.740165
"30151",2.742544
"30152",2.744694
"30153",2.746624
"30154",2.748374
"30155",2.749902
"30156",2.751207
"30157",2.752285
"30158",2.753146
"30159",2.753781
"30160",2.754159
"30161",2.754308
"30162",2.75426
"30163",2.754208
"30164",2.75416
"30165",2.754112
"30166",2.754064
"30167",2.753978
"30168",2.753912
"30169",2.753863
"30170",2.753816
"30171",2.753769
"30172",2.753724
"30173",2.753669
"30174",2.753572
"30175",2.753436
"30176",2.753382
"30177",2.753329
"30178",2.753284
"30179",2.753242
"30180",2.753197
"30181",2.753149
"30182",2.753102
"30183",2.753058
"30184",2.753017
"30185",2.752975
"30186",2.752934
"30187",2.752891
"30188",2.752849
"30189",2.752803
"30190",2.752758
"30191",2.752705
"30192",2.752652
"30193",2.752599
"30194",2.752552
"30195",2.752509
"30196",2.752459
"30197",2.752414
"30198",2.752375
"30199",2.752323
"30200",2.752266
"30201",2.752221
"30202",2.752175
"30203",2.752127
"30204",2.752078
"30205",2.752028
"30206",2.751978
"30207",2.751935
"30208",2.751879
"30209",2.751834
"30210",2.751794
"30211",2.75175
"30212",2.751706
"30213",2.751663
"30214",2.751614
"30215",2.75156
"30216",2.751496
"30217",2.751425
"30218",2.751347
"30219",2.751273
"30220",2.751205
"30221",2.75114
"30222",2.751054
"30223",2.750963
"30224",2.750865
"30225",2.750763
"30226",2.750656
"30227",2.750545
"30228",2.750431
"30229",2.750315
"30230",2.750199
"30231",2.750081
"30232",2.749961
"30233",2.749841
"30234",2.74972
"30235",2.749598
"30236",2.749475
"30237",2.749352
"30238",2.749227
"30239",2.749103
"30240",2.748978
"30241",2.748922
"30242",2.748867
"30243",2.748805
"30244",2.748749
"30245",2.748694
"30246",2.748633
"30247",2.748568
"30248",2.748483
"30249",2.748391
"30250",2.748292
"30251",2.748188
"30252",2.748079
"30253",2.74797
"30254",2.747858
"30255",2.747743
"30256",2.747627
"30257",2.74751
"30258",2.747391
"30259",2.747272
"30260",2.747153
"30261",2.747033
"30262",2.746913
"30263",2.746793
"30264",2.746671
"30265",2.74655
"30266",2.746428
"30267",2.746305
"30268",2.746182
"30269",2.746058
"30270",2.745935
"30271",2.745812
"30272",2.745689
"30273",2.745564
"30274",2.74544
"30275",2.745314
"30276",2.74519
"30277",2.745066
"30278",2.744942
"30279",2.744818
"30280",2.744694
"30281",2.74457
"30282",2.744446
"30283",2.744321
"30284",2.744197
"30285",2.744071
"30286",2.743946
"30287",2.743821
"30288",2.743696
"30289",2.743571
"30290",2.743446
"30291",2.74332
"30292",2.743194
"30293",2.743068
"30294",2.742942
"30295",2.742816
"30296",2.74269
"30297",2.742563
"30298",2.742436
"30299",2.742308
"30300",2.742181
"30301",2.742054
"30302",2.741927
"30303",2.741801
"30304",2.741686
"30305",2.741569
"30306",2.741452
"30307",2.741338
"30308",2.741225
"30309",2.74111
"30310",2.740996
"30311",2.740881
"30312",2.740767
"30313",2.740651
"30314",2.740535
"30315",2.740419
"30316",2.740302
"30317",2.740183
"30318",2.740064
"30319",2.739944
"30320",2.739824
"30321",2.739703
"30322",2.739582
"30323",2.73946
"30324",2.739337
"30325",2.739213
"30326",2.739086
"30327",2.738962
"30328",2.738837
"30329",2.738711
"30330",2.738585
"30331",2.738458
"30332",2.73833
"30333",2.7382
"30334",2.738071
"30335",2.737942
"30336",2.737813
"30337",2.737683
"30338",2.737554
"30339",2.737422
"30340",2.737291
"30341",2.737159
"30342",2.737026
"30343",2.736893
"30344",2.73676
"30345",2.736627
"30346",2.736492
"30347",2.736359
"30348",2.736226
"30349",2.736093
"30350",2.73596
"30351",2.735826
"30352",2.735693
"30353",2.735559
"30354",2.735425
"30355",2.735291
"30356",2.735157
"30357",2.735023
